method,config,seed,composite,weighted_tardiness,setup_cost,makespan
NN-Greedy,large_3m,28,99.39693450927734,16.45855712890625,182.33531188964844,319.65057373046875
NN-Greedy,large_3m,29,148.46929168701172,101.92115783691406,195.01742553710938,288.5588073730469
GA,small_2m,0,1.8738133907318115,0.0,3.747626781463623,78.1506576538086
GA,small_2m,1,2.833484411239624,0.0,5.666968822479248,103.31230926513672
GA,small_2m,11,2.699477195739746,0.0,5.398954391479492,90.1504135131836
GA,small_2m,17,3.7421584129333496,0.0,7.484316825866699,107.39289093017578
GA,small_2m,2,2.371839761734009,0.0,4.743679523468018,94.34910583496094
GA,small_2m,14,2.3926756381988525,0.0,4.785351276397705,94.14104461669922
GA,small_2m,9,1.9290131330490112,0.0,3.8580262660980225,106.11971282958984
GA,small_2m,3,2.8039610385894775,0.0,5.607922077178955,74.22315216064453
GA,small_2m,13,2.9445173740386963,0.0,5.889034748077393,119.32613372802734
GA,small_2m,4,11.76567268371582,4.9140625,18.61728286743164,138.46890258789062
GA,small_2m,10,2.873077392578125,0.0,5.74615478515625,101.29544067382812
GA,small_2m,19,2.192532539367676,0.0,4.385065078735352,90.23915100097656
GA,small_2m,7,1.7162530422210693,0.0,3.4325060844421387,114.17859649658203
GA,small_2m,8,1.8026193380355835,0.0,3.605238676071167,117.21216583251953
GA,small_2m,15,3.333616256713867,0.0,6.667232513427734,90.33096313476562
GA,small_2m,5,7.321091175079346,8.080848693847656,6.561333656311035,124.27739715576172
GA,small_2m,6,3.50874662399292,0.0,7.01749324798584,101.34024047851562
GA,small_2m,18,2.649662494659424,0.0,5.299324989318848,101.24016571044922
GA,small_2m,16,2.2012808322906494,0.0,4.402561664581299,109.35345458984375
GA,small_2m,12,2.7930803298950195,0.0,5.586160659790039,82.28731536865234
GA,small_2m,22,3.4159979820251465,0.0,6.831995964050293,97.32563781738281
GA,small_2m,23,2.839674234390259,0.0,5.679348468780518,88.31263732910156
GA,small_2m,21,1.2111637592315674,0.0102996826171875,2.4120278358459473,91.11131286621094
GA,small_2m,20,1.883536696434021,0.0,3.767073392868042,82.14401245117188
GA,small_2m,26,2.9799885749816895,0.0,5.959977149963379,106.1747055053711
GA,small_2m,25,2.7469780445098877,0.0,5.493956089019775,89.3887939453125
GA,small_2m,28,2.7073276042938232,0.0,5.4146552085876465,112.16769409179688
GA,small_2m,24,3.2006924152374268,0.0,6.4013848304748535,95.40922546386719
GA,small_2m,27,2.3713808059692383,0.0,4.742761611938477,85.25035858154297
GA,small_2m,29,2.484328508377075,0.0,4.96865701675415,84.29656219482422
GA,small_3m,0,1.7185122966766357,0.0,3.4370245933532715,87.08515167236328
GA,small_3m,1,1.7081243991851807,0.0,3.4162487983703613,75.20116424560547
GA,small_3m,2,1.4622819423675537,0.0,2.9245638847351074,69.15084075927734
GA,small_3m,3,1.776437520980835,0.0,3.55287504196167,62.118492126464844
GA,small_3m,4,2.3627305030822754,0.0,4.725461006164551,115.18415832519531
